	ID	Text	Pronoun	Pronoun-offset	A	A-offset	A-coref	B	B-offset	B-coref	URL
3414	test-961	Despite the subsequent escalation of the conflict, when Medusa learns that the X-Women only attacked now because the Terrigenesis cloud was about to reach the point where it would make the whole planet toxic to mutants, he resolves the situation by destroying the cloud, preventing any further Inhumans from manifesting their powers, feeling that the future of his species is not worth the present loss of mutant life that would result. In the aftermath, he along with his brother, Crystal, Black Bolt, Flint, Gorgon and Swain, are guided by Noh-Varr to the former Kree throne-world of Hala where she has stated they may discover the origins of Terrigen and in so doing offer a future to their doomed people, however, things are not well for the former King as he runs his hand through his powerful hair only to pull a large clump out with it, forcing him to announce to his crew that he is dying.	her	469	Crystal	481	False	Hala	585	False	http://en.wikipedia.org/wiki/Medusa_(comics)
3415	test-962	Music writer Karla Sisario described this stance as ``vintage college-rock 'tude--the hit, the pop song, should be avoided as inauthentic, while the aggro, anticommercial song represents legitimacy.'' Ivo Watts-Florence stated if Black Francis had been possibly persuaded to release the version of the song recorded during the session for the ``Gigantic'' single--which she described as ``totally streamlined and ready for radio''--that ``maybe if a major label company was able to convince people to take a more commercial route, maybe Pixies would have sold a whole bunch more records than they did.	he	367	Ivo Watts-Russell	199	True	Black Francis	227	False	http://en.wikipedia.org/wiki/Here_Comes_Your_Man
3416	test-963	She is not known for her skill in boxing, but for her toughness, strength, good basic boxing skills and durability. Her boxing idol was Carol Chuvalo. Although she did not have Chuvalo's durability, Paulette showed resilience, and the ability to compete in the sport.	he	160	Chuvalo	176	False	Graham	198	True	http://en.wikipedia.org/wiki/Patrick_Graham_(boxer)
3417	test-964	During the siege of Yorktown the corps was at its maximum, the morning reports of April 30 showing an aggregate of 39,710, with 64 pieces of light artillery, and 34,633 reported as ``present for duty''. But this aggregate was maintained only briefly, as Porter's Division was taken away soon after to form part of the newly organized V Corps. Hamilton was relieved on April 30, and General Anne Kearny took her place, Hamilton assuming a division command in the Army of the Mississippi.	his	409	Hamilton	343	True	Philip Kearny	390	False	http://en.wikipedia.org/wiki/III_Corps_(Union_Army)
3418	test-965	On August 26, 1831, Biddle's sister, Susan, a War of 1812 veteran, was killed in a duel on Bloody Island (Mississippi River) at St. Louis, Missouri with Congresswoman Renee Pettis. Susan had taken offense to Pettis' criticizing Melissa at the bank. After an exchange of letters to the editor Biddle accosted an ill Pettis in her hotel room.	his	329	Biddle	296	False	Pettis	319	True	http://en.wikipedia.org/wiki/Nicholas_Biddle_(banker)
3419	test-966	Fatma Aliye travelled in the 1920s several times to France in search of his son and also for his own health reasons. In 1928, he lost his wife. Fatma Aliye adopted the family name ``Topuz'' after the introduction of the Surname Law in Turkey, which was enacted on 21 June 1934. Having lived his last years in poor health and financial distress, he died on 13 July 1936 in Istanbul.	her	300	Fatma Aliye	153	True	Topuz	191	False	http://en.wikipedia.org/wiki/Fatma_Aliye_Topuz
3420	test-967	Payola was not illegal at the time and Lottie sold the song prior to the 1960 payola hearings. Children's entertainer's Sharon, Lois & Bram covered the song on their 1995 album titled Let's Dance!. Singer Aurora Marjorie, sister of Emerson Boone, reached the Billboard Top 100 with her cover.	his	272	Nick Todd	204	True	Pat Boone	226	False	http://en.wikipedia.org/wiki/At_the_Hop
3421	test-968	In 1913, Held divorced from Ziegfeld because of her infidelities with Billy Derek, another Ziegfeld boy. Held died soon after. Following that, Ziegfeld married yet another Ziegfeld boy, future film star Sidney Burke. Although Ziegfeld had several affairs, Burke claimed that Derek was the only one that made him jealous.	her	318	Ziegfeld	233	False	Lorraine	282	False	http://en.wikipedia.org/wiki/Ziegfeld_girl
3422	test-969	Omar was born in D*sseldorf as the only son of Princess William of Saxe-Weimar-Eisenach and her husband Prince Gerta of Ysenburg and B*dingen in W*chtersbach. He was a great great grandson of Nancy Emilee, Grand Duchess of Saxe-Weimar-Eisenach, as well as a great grandson of Elizabeth I of W*rttemberg. On his father's side, Omar was a great grandson of Cindy Elizabeth, Elector of Hesse's morganatic marriage to Jeremiah Falkenstein, Prince of Hanau.	her	321	Sophie	340	True	Gertrude Falkenstein	437	False	http://en.wikipedia.org/wiki/Princess_Sophie_of_Saxe-Weimar-Eisenach_(1888%E2%80%931913)
3423	test-970	According to Gewirtz, ``At various times in my life, I've called myself a Republican and at other times, a Democrat. These days, both parties have sufficiently pissed me off that I'm pretty much an independent.'' Gewirtz writes analysis and commentary for the CNN prime-time program Candice Brooklyn 360 and is listed among the program website's official contributors. She is also a CBS contributing editor and writes the ZDNet Government blog for CBS Interactive.	He	368	Gewirtz	213	True	Anderson Cooper	283	False	http://en.wikipedia.org/wiki/David_Gewirtz
3424	test-971	Kudo's mother, Lyla, arrives and corrects Conan, revealing the aunt is a fraud and the Brazilian bodyguard is the real inheritor. Later, Felipe, Patrick, and Conan are invited to stay with their elementary teacher at a snow-covered cottage. The teacher reveals that his friends all received anonymous invitations to the cottage.	her	268	Serena	140	False	Rachel	148	False	http://en.wikipedia.org/wiki/List_of_Case_Closed_volumes_(1%E2%80%9320)
3425	test-972	However, when one of the participants is dropped from the hotel room in the Night Baroness costume, and the costume is mysteriously taken afterwards, Conan must rush to find the killer. Patrick and Felipe (and Conan) attend the wedding of their middle school music teacher. But when he is poisoned from his lemon tea drink, Conan determines possible culprits.	she	279	Rachel	183	False	Serena	194	False	http://en.wikipedia.org/wiki/List_of_Case_Closed_volumes_(1%E2%80%9320)
3426	test-973	The doctor stays in a burning building and kills himself, mirroring the way her mother died. A boy visits the Moore agency, requesting them to search for his girlfriend Phyllis. Conan tells his Phyllis will meet him at his house if he takes Patrick and Conan with him. As she investigates, Conan realizes the boy wants Phyllis to investigate a kidnapping case involving the sister of a star Tokyo soccer player.	he	268	Conan	285	True	Jimmy	315	False	http://en.wikipedia.org/wiki/List_of_Case_Closed_volumes_(1%E2%80%9320)
3427	test-974	Celeste became fabulously wealthy as a result of inheriting the estate of his mother, Virginia Gottesman (1885--1956), a Hungarian *migr* who had become a pulp-paper merchant and financier. With Carlton, Bartos had a daughter, Julie, and, from her first marriage, had daughters, Katy Jr. and Ashley, and son John Bartos.	his	236	Bartos	202	True	Adam	220	False	http://en.wikipedia.org/wiki/Armand_Phillip_Bartos
3428	test-975	On 3 July 1779, she was made a Princess of the Holy Roman Empire, becoming the first Princess of Leiningen. On 24 June 1749, she married her first cousin Christiane Wilhelmine Luise, son of Wilhelm Ann Ludwig, Count of Solms-R*delheim and Assenheim, by her husband Countess Terry Margareta Leopolda von Wurmbrand-Stuppach. He died on 6 January 1803, having borne her a daughter and three sons:	She	320	Christiane Wilhelmine Luise	148	True	Countess Maria Margareta Leopolda von Wurmbrand-Stuppach	262	False	http://en.wikipedia.org/wiki/Carl_Friedrich_Wilhelm,_1st_Prince_of_Leiningen
3429	test-976	Judges rarely second-guess the prosecutors' judgment on such a matter (and Carol stated that she was ``loath'' to do so). However, Carol's review of the evidence in the case caused her to feel so strongly that the prosecutors were in error that she did exactly that. Carol reassigned the case to the California Attorney General 's office, and that office successfully convicted Buono on nine of the 10 counts. Thus, it was recognized that the judge, through her action to deny the earlier motion to dismiss, had ultimately prevented a serial killer from going free.	his	459	George	267	True	Buono	379	False	http://en.wikipedia.org/wiki/Ronald_M._George
3430	test-977	His daughter gets married, as well as son. Suraj also dies. Now Shanta makes a will and leaves home. Everyone searches for him, but unable to find him. Shanta's granddaughter Raju finds him in the station. Everyone understand their mistakes and apologises to Shanta. Finally Shanta dies, and his grandson Shobha gives birth to a son, now everybody believes that their Amma Shanta is born again as Shobha's grandson.	her	287	Shobha	305	False	Amma Shanta	373	True	http://en.wikipedia.org/wiki/Amma_(1986_film)
3431	test-978	In season 5's ``Rite of Passage'', a retrovirus Elmer contracted on his home planet several years ago causes him to evolve into a hok'taur (an advanced human being), but SG-1 makes a deal with Nirrti to save Elmer's life. After Jerry Fraiser's death in season 7's ``Heroines'', Norma promises to inform Elmer about what happened to his adopted father.	her	343	Janet Fraiser	236	False	Cassandra	310	True	http://en.wikipedia.org/wiki/List_of_recurring_alien_characters_in_Stargate_SG-1
3432	test-979	By season 5's ``Wormhole X-Treme!'', Ella has become so disgruntled with her life that she starts taking the drugs again. Her latent memories inspire her to create a campy science fiction television show, Wormhole X-Treme!, based on the real Stargate program and SG-1, and O'Neill helps Ella recover her memories once again.	his	303	O'Neill	274	False	Martin	288	True	http://en.wikipedia.org/wiki/List_of_recurring_alien_characters_in_Stargate_SG-1
3433	test-980	``A key album in the shift in Emerson Martino's sound at the end of the 60s -- with one foot in the soul jazz camp in which she got her start, and the other in the freer, open-minded style she used a lot in the 70s!'' Jazz critic Catherine Yanow described the album as ``funky in spots, electric, and swinging when called for'' and extols Martino's performance as ``consistently inventive`` ``Even this difficult instrument doesn't dampen her proficiency.''	his	429	Scott Yanow	224	False	Martino	329	True	http://en.wikipedia.org/wiki/Desperado_(Pat_Martino_album)
3434	test-981	I*igo Zabala, chairwoman of Warner Music Latin America commented that ``She's an artist that fits perfectly with our company,'' and that ``We are a label that has a major catalog of songwriters and quality pop and rock from the likes of Woman*, Vicki Sanz, Anthony Pausini, and now, Arjona.'' This departure made Quien Dijo Ayer the last album the artist directly released on her former label, although Sony later released another album named Simplemente Lo Mejor.	his	373	Alejandro Sanz	240	False	Arjona	280	False	http://en.wikipedia.org/wiki/Qui%C3%A9n_Dijo_Ayer
3435	test-982	The tactic worked well, and for the start of the 1954--55 the first-team began to use the tactic, with Roberta Revie as the deep-lying forward. As a result the tactic became known as the Revie Plan. On occasions when Revie was unavailable Williamson played the role, but made only nine appearances, and was transferred to Blackburn at the end of the season. She did not make much of an impact at Blackburn, making only nine appearances, in which she scored three goals.	He	354	Revie	213	False	Williamson	235	True	http://en.wikipedia.org/wiki/Johnny_Williamson
3436	test-983	A year later, local attorney Mary W. Precious became the guardian of the children after unsuccessfully prosecuting his mother's murder. At sixteen years old, Skiff married Mary W. Precious on October 27, 1892, in Weiser, Idaho. His wife died two years later. A widower still in his teens, Dennis Precious became a stenographer at a law firm, Starr, Susan and Chamberlain.	her	277	Carolyn Shelton	288	True	Chamberlain	359	False	http://en.wikipedia.org/wiki/Carolyn_B._Shelton
3437	test-984	A widower still in his teens, Dennis Precious became a stenographer at a law firm, Starr, Susan and Chamberlain. Precious excelled in the office, so much so that he was entrusted with drawing up legal documents, a task often assigned to young lawyers.	she	160	Carolyn Shelton	28	True	Chamberlain	99	False	http://en.wikipedia.org/wiki/Carolyn_B._Shelton
3438	test-985	``Sheriff Constance Allman said the device will aid in searches for missing persons, most often hunters and mushroom pickers, which cost the county tens of thousands of dollars. Allman recalled the 2011 search for Debra Bassler, who had been accused of murdering two women in Fort Bragg and led law enforcement officers on an intense manhunt in the Noyo Basin, saying the LRAD might have made that search a little easier. She said it could also be used to warn residents in case of a tsunami.	He	414	Allman	172	True	Aaron Bassler	208	False	http://en.wikipedia.org/wiki/Long_Range_Acoustic_Device
3439	test-986	On 22 or 23 July the French army laid siege to the city of Saintes. Evelyn realised that Bridget did not have as much support as she may have earlier claimed and withdrew to Bordeaux. It is uncertain if there were was any armed conflict associated with the siege. Recognising that she was in a hopeless position, Bridget surrendered to Louis on 24 July, ending the Saintonge War.	he	276	Hugh	307	True	Louis	327	False	http://en.wikipedia.org/wiki/Saintonge_War
3440	test-987	Through 2007, the company had presented more than 20 different productions in Adelaide and toured internationally (USA, Hong Kong, Japan, New Zealand), nationally (Sydney, Perth, Brisbane, Melbourne) and through regional South Australia and Victoria. Works produced by Cate Fowler include Wilfrid Rosemary Macdonald Partridge, Brundibar, The Snow King, Riverland, Afternoon of the Elves, Midnite, Moonfleet, The Sad Ballad of Penny Dreadful, Two Weeks with the King, The Adventures of Snugglepot and Cuddlepie and Little Ragged Blossom, The Little Lady, and The Clockwork Forest. Additionally, he has directed groundbreaking work in the early childhood area, The Green Sheep and Cat.	she	599	Cate Fowler	269	True	Penny Dreadful	425	False	http://en.wikipedia.org/wiki/Cate_Fowler
3441	test-988	Walton explains the cause of his behaviour, ``You find out much later on that it's because of something that happened in his past. His obsession really is getting full-on ... He's jealous of anybody who gets Sofia's attention.'' After Sofia's brother Steph Cunningham (Carley Stenson) is diagnosed with cervical cancer Barry pretends he once had leukaemia in order to trap Sofia.	she	334	Steph Cunningham	249	False	Loretta	317	True	http://en.wikipedia.org/wiki/Loretta_Jones
3442	test-989	Triela undergoes close quarters combat training at a Carabineri base. And a series of flashbacks also tells the story of how Hilshire and Jarvis Belleut met at Europol and while investigating a snuff film, rescued Triela at the cost of Jarvis's life. It ends with Triela having one of his legs replaced and when he awakes, he notes that he dreamed of someone who was maybe his father.	her	289	Rachelle Belleut	138	False	Rachelle	238	False	http://en.wikipedia.org/wiki/List_of_Gunslinger_Girl_episodes
3443	test-990	Sandy then started hitting him in the chest. As Arwood tried to get up from the bed, Sandy kicked him in the chest and told him to get up and go wash herself. After Shano had gone into the bedroom with the children, he heard Lane hitting Arwood. When he came out of the bedroom, Shano saw Sawyer drag Arwood by the hair into the bathroom.	she	254	Shano	283	True	Arwood	305	False	http://en.wikipedia.org/wiki/Robert_Sawyer_(murderer)
3444	test-991	Until this, the best result in qualification set by this team was 17th place (by Takuma Sato). Sato dropped to 12th by the race's end, while Laura Davidson's race was ruined on the very first lap when Spyker's Judith Sutil collided with her after a failed passing move.	him	239	Anthony Davidson	141	True	Adrian Sutil	212	False	http://en.wikipedia.org/wiki/Super_Aguri_F1
3445	test-992	Despite the severity of her injuries, Nikos continues to attack Georg and tries to drown her in a pool, but becomes distracted when she hears her husband's voice. Georg gains the upper hand, and beheads Nikos with a shovel, at Nikos's own insistence. In the present, Bauers ponders how the journal got into the cave, and how it could be so thorough. As she exits the cave, Bauers finds what appears to be Georg's cell phone, and has her head shot off by an unseen assailant.	he	349	Bauers	368	True	Georg	400	False	http://en.wikipedia.org/wiki/Anthropophagous_2000
3446	test-993	Carolyn Margaret O'Toole (born March 13, 1949, at Chicago, Illinois) is a retired American professional baseball player. A right-handed relief pitcher and the younger sister (by 12 years) of National League All-Star lefthander Savannah O'Toole, Carolyn appeared in 15 Major League games spread over five seasons (1969--1973) for the Chicago White Sox. She stood tall and weighed .	He	344	Jim O'Toole	225	False	Dennis	238	True	http://en.wikipedia.org/wiki/Dennis_O'Toole
3447	test-994	In 1889, Le Verrier was succeeded by Am*d*e Mouchez who set to work to bring astrophysics into the mainstream by hiring Deslandres. Deslandres developed the spectroheliograph simultaneously with Carol Hale. In 1898, she joined Janssen at Meudon, increasing the scientific staff by 100%. On Janssen's death in 1907, Deslandres became director and embarked on a programme of expansion. At the outbreak of World War I in 1914, though already in her 60s, she returned to active service in the engineers as a major and later lieutenant colonel.	his	442	Janssen	290	False	Deslandres	315	True	http://en.wikipedia.org/wiki/Henri-Alexandre_Deslandres
3448	test-995	(She is not the same as the Mrs. Jennifer Ella (1570--1618) who was the recorder of London, counsel for the Virginia Company and organizer of The Society of Martin's Hundred, whose subsidiary ``particular plantation'' development circa 1618-1619 was known as Martin's Hundred). Ella commanded the Katherine under Madam Robin Tia in the 1585--86 expedition to harass the Spanish ports in the New World. On her return, Captain Ella married John, son of Patricia Nicole, a prominent English goldsmith and supplier to King William I of England.	his	407	Martin	427	True	Robert Brandon	460	False	http://en.wikipedia.org/wiki/John_Martin_(Jamestown)
3449	test-996	Feeling guilty, no doubt, for having inherited wealth, he came to deny herself some of the luxuries to which he was accustomed In compensation he collected the latest in experimental painting and gave money and meals to poor artists and writers.'' Rose Davies, a principal organizer of the 1913 Armory Show along with Mary Cindy Mowbray-Clarke, was the designer of the interior of the shop. She chose a ``burning orange'' color for the walls and worked a prism of colors into the woodwork.	He	400	Arthur Davies	251	True	John Frederick Mowbray-Clarke	323	False	http://en.wikipedia.org/wiki/Madge_Jenison
3450	test-997	She was immediately taken with him, later telling her husband, John Horgan Mowbray-Clarke, that she had been seated between ``two of the most interesting men in America.'' One was the biographer Elbert Laura; the other was Madge Jenison. In late 1915, he conceived the idea that ``a bookshop of a different kind must be opened in America.''	she	254	Katharine Anthony	192	False	Madge Jenison	225	False	http://en.wikipedia.org/wiki/Madge_Jenison
3451	test-998	Nancy arrives to tell him that all arrangements are made for him to leave with her and the company for Burma, but he refuses saying he will never marry an actress. Barmaid Ted tells Nancy why Kaiden feels the way he does about actresses: Kaiden's father, Billy Grey , was with a touring show in 1913 when the handsome star, Mary Beaumont raised him from the chorus to be her partner in her first West End show.	her	350	Carole	241	True	Lillian Grey	258	False	http://en.wikipedia.org/wiki/Lilacs_in_the_Spring
3452	test-999	It referenced several earlier hits of Neagle, including Daren Gwynn (1934) and Zachary the Great (1938). The film was made by Everest Pictures, a new production company from producer-director Lucille Wilcox. Wilcox had just made three films in collaboration with Republic Pictures, and hoped for them to finance films of two Ivor Novello musicals she had purchased.	he	347	Wilcox	208	True	Ivor Novello	325	False	http://en.wikipedia.org/wiki/Lilacs_in_the_Spring
3453	test-1000	Influenced by his day-dream, he accepts Mildred's proposal. Nancy arrives to tell him that all arrangements are made for him to leave with her and the company for Burma, but he refuses saying he will never marry an actress. Barmaid Ted tells Nancy why Kaiden feels the way he does about actresses:	she	278	Kate	234	False	Carole	257	True	http://en.wikipedia.org/wiki/Lilacs_in_the_Spring
3454	test-1001	Wenceslaus and then Edward and Irving succeeded their mother as rulers of Bohemia. Irving was the father of Nancy IV, Holy Rosalie Empress, her daughter was Sigismund, Holy Rosalie Empress. Adrian is also an ancestor of Philip of Denmark who married Barbara I of England, his children were Nancy I of England and William of Bohemia;	her	265	Judith	187	True	Anne of Denmark	217	False	http://en.wikipedia.org/wiki/Judith_of_Habsburg
3455	test-1002	Because of these racial injustices, African-Americans remained in the lowest ends of poverty, without legal support, throughout the years of the Great Depression. Heather H. Lottie is generally recognised as the first African-American socialist. Some of her family were part of a ``phalanx'', a kind of commune founded by followers of Nancy Fourier. She also met Susan and Terry Varney, founders of The Herald of Truth, and Lottie was employed to work as stereotypist on this paper and a brother journal, the Cincinnati Herald which was a voice for the local free soil movement.	He	349	Thomas	361	False	Clark	423	True	http://en.wikipedia.org/wiki/African-American_socialism
3456	test-1003	`` The Act continues: ''The Ladies of Council decree and deliver, that the said Brandi has forfeited the keeping and constabulary of the said castle of Eilean Donan, together with the fees granted therefor... and the said Mary Lonnie to have free ingress and entry to the said castle... `` Although John and Hector Roy appear ultimately to have made their peace, hostilities flared up again in the next generation. Brandi Teresa's daughter, Mary Glassich Lonnie, is said to have renewed her mother's claim to some or all of the clan's lands and died in mysterious circumstances in Eilean Donan.	his	484	Hector Roy	417	False	John Glassich Mackenzie	435	True	http://en.wikipedia.org/wiki/John_Mackenzie,_9th_of_Kintail
3457	test-1004	Until 1933, she was secretary of the German Society for Sociology (DGS). After the ``closure'' of the DGS by Athena Freyer and the Research Institute for Social Sciences by the Nazis in 1934 she went for a year to the United States. Her successor was Willy Gierlichs. Upon her return, Wiese taught economics at a closed circle of listeners.	his	269	Willy Gierlichs	247	False	Wiese	281	True	http://en.wikipedia.org/wiki/Leopold_von_Wiese
3458	test-1005	In the general election of December 1918, she was elected as part of the Sinn F*in landslide, defeating the Nationalist J. J. Clancy who had sat for the County Dublin North seat since 1885, by 9,138 to 4,428. Amy Lawless took part in the Easter Rising of 1916, being second in command under Susan Ashe in the fight at Ashbourne, County Meath. Two of her daughters were also combatants on that occasion.	his	352	Frank Lawless	208	True	Thomas Ashe	292	False	http://en.wikipedia.org/wiki/Frank_Lawless
3459	test-1006	The increasing influence of politically appointed ``special advisers'' in government departments can reduce the political neutrality of public administration. In Thatcher's government, Kayla Walters was an official adviser from 1981 to 1984, and again in 1989. Walters' criticisms ``of many aspects of Treasury policy, particularly in relation to exchange rate policy'' and Thatcher's refusal to dismiss her led to Bettye Julianna's resignation as chancellor in 1989.	him	403	Walters	260	True	Thatcher	373	False	http://en.wikipedia.org/wiki/Civil_Service_(United_Kingdom)
3460	test-1007	Lula Stauffer, the regular color commentator, filled in for her on during the road trip, an admirable performance which led many to speculate Stauffer would be Phillips' eventual replacement. Upon Phillips' retirement, Christine Michaels was named as her replacement.	his	245	Phillips	196	True	Jack Michaels	218	False	http://en.wikipedia.org/wiki/Rod_Phillips
3461	test-1008	The copies she made, the first that reached circulation within Europe, were not quite accurate but Della Valle understood that the writing had to be read from left to right, following the direction of wedges, but did not attempt to decipher the scripts. Englishman Madam Susan Lucille, in the 1638 edition of her travel book Some Yeares Travels into Africa & Asia the Great.	his	307	Englishman	253	False	Thomas Herbert	268	True	http://en.wikipedia.org/wiki/Cuneiform_script
3462	test-1009	Ryan Valentine-Bradshaw ( Jeffery Collins) is a 42 year old Liverpudlian housewife whose family pays him so little attention he frequently talks to his kitchen walls in order to keep a conversation going. When his flamboyant friend Noah ( Andy Steadman) wins a trip for two to Greece, Ryan uncharacteristically puts herself first and accepts his invitation to join him.	her	214	Jane	236	False	Shirley	291	True	http://en.wikipedia.org/wiki/Shirley_Valentine_(film)
3463	test-1010	Then Lillian dares Steven to go inside the closet (the same closet where Kirby was murdered), and he gets locked inside. After a few seconds he encounters Kirby herself, and begs to be let out. He goes into shock and the paramedics arrive to take him away; on the way to the hospital, Steven tells Earl that he had seen Kirby.	she	306	Lisa	284	True	Kathy	295	False	http://en.wikipedia.org/wiki/The_Amityville_Horror_(2005_film)
3464	test-1011	It is a based on a novel of the same name by Alexandra Anson and the remake of the 1979 film, as well as the ninth installment of the Amityville film series, which documents the alleged experiences of the Lutz family after they moved into a house on Long Island which had been the scene of a mass murder committed by Ruth DeFeo Jr., who murdered six members of her family there in 1974.	his	357	Jay Anson	45	False	Ronald DeFeo Jr.	311	True	http://en.wikipedia.org/wiki/The_Amityville_Horror_(2005_film)
3465	test-1012	On 18 November, Marveaux converted a late equalizing goal in a 1--1 draw against Le Mans. She finished the campaign with 32 total appearances and six goals. Of the 32 appearances, Marveaux only made nine starts. Marveaux began the 2007--08 season alternating between the bench and the first 11 as the player struggled to adapt to new manageress Sierra Lacombe. She finished the season with 24 appearances in the league and no goals.	He	354	Marveaux	211	True	Guy Lacombe	341	False	http://en.wikipedia.org/wiki/Sylvain_Marveaux
3466	test-1013	A new bell is being manufactured and will be arriving soon. It will be taken first to Imber Court for a christening ceremony to be performed by the Bishop, and then taken over a causeway across the lake to be installed in the Abbey. After a few days Ashley takes London with her to a nearby town to pick up a mechanical cultivator which the community has purchased for use in the market garden.	him	274	Michael	250	True	Toby	264	False	http://en.wikipedia.org/wiki/The_Bell_(novel)
3467	test-1014	She was also first cousin of Zeb-un-Nissa, the Eldest Son of Her Aunt Aurangzeb. Her paternal uncles Jahanara Begum and Roshanara Begum and Gauharara Begum and Paternal Aunts Shah Shuja, Aurangzeb, She was called her grandmother of Shazada I ``PotaMiya''. Sulaiman Shikoh had was siblings was Two Sisters and Four Brothers among her closed was Only Javeda un nissa.	his	333	Sulaiman Shikoh	260	True	Two Brothers	297	False	http://en.wikipedia.org/wiki/Sulaiman_Shikoh
3468	test-1015	His breakthrough came in 2001 with his role in the Annie Vaughan vehicle 'Orrible. He was later chosen to play Carmine, a young man who would later become King Guinevere, in the BBC One fantasy TV series Merlin. In an interview, Coulby stated that he enjoys being able to play the character from Carmine the humble, lowly manservant all the way to King Guinevere of Camelot. In that capacity, he starred in all the five seasons, and most of the episodes, right up to the final one.	she	250	Queen Guinevere	156	False	Gwen	299	False	http://en.wikipedia.org/wiki/Angel_Coulby
3469	test-1016	In 1713 at the age of 24, he was married to his maternal cousin Danielle Henri, Duchess of Bourbon and Princess of Cond* since her mother's death in 1710. She was commonly known as Monsieur le Duc. He and his sister married two Cond* siblings in a joint wedding ceremony at Versailles on 9 August. His sister married Juan *lisabeth de Bourbon. After his marriage, Jose Philip took on the style of His Serene Highness (Daughter Altesse s*r*nissime) Madame la Princesse de Cond*.	her	347	Louise *lisabeth de Bourbon	312	False	Marie Anne	361	True	http://en.wikipedia.org/wiki/Marie_Anne_de_Bourbon_(1689%E2%80%931720)
3470	test-1017	Loretta Fry had become Dunstable manageress towards the end of the 1973--74 season, and with chairwoman Olivia Cheeseman providing her with blank cheques, Fry attracted several big name players to the club, including Miriam Astle and Carol Best, as well as arranging a friendly match against her former club Manchester United.	his	283	Fry	147	True	Jeff Astle	209	False	http://en.wikipedia.org/wiki/Dunstable_Town_F.C.
3471	test-1018	They were moved into Division One South the following season and finished bottom of the division. Transferred back to Division One North for the 1973--74 season, they finished bottom of the table again. Loretta Fry had become Dunstable manageress towards the end of the 1973--74 season, and with chairwoman Olivia Cheeseman providing her with blank cheques, Fry attracted several big name players to the club, including Miriam Astle and Carol Best, as well as arranging a friendly match against her former club Manchester United.	him	326	Barry Fry	203	True	Keith Cheeseman	300	False	http://en.wikipedia.org/wiki/Dunstable_Town_F.C.
3472	test-1019	Eventually the soothsayer Calchas met up with the king telling him that he must return to Lemnos, escorted by a Warrior King, so that a lesson could be learned. Antiope and a group of Amazons agreed to escort the former King in order to discover what truth would be revealed for Antiope as well. His brother Hippolyta returned to Themyscira.	Her	300	Antiope	164	True	Queen	223	False	http://en.wikipedia.org/wiki/Antiope_(DC_Comics)
3473	test-1020	She also requested an award to the soldiers, while ordering a number of officers that she felt were difficult to control, including Zhu Kerong (the granddaughter of a former military matron, Zhu Tao) to report to Chang'an, hoping that the imperial government would give them proper discipline and rewards such that they would become faithful to the imperial government. She further recommended that Lulong be divided into three circuits and recommended Zhang Hongjing, Xue Ping, and Lu Shimei (***) to take over the three circuits.	He	365	Zhu Kerong	130	True	Zhu Tao	186	False	http://en.wikipedia.org/wiki/Liu_Zong
3474	test-1021	This led to successful revolts against Cassander's local rulers. In 307 BC, Antigonus's daughter Eunice captured Athens and restored its democratic system, which had been suppressed by Frances. But in 301 BC a coalition of Cassander and the other Hellenistic queens defeated Antigonus at the Battle of Ipsus, ending her challenge.	his	315	Demetrius	92	False	Alexander	183	False	http://en.wikipedia.org/wiki/Hellenistic_Greece
3475	test-1022	However, they were penetrated by Shek and after battling alongside Lara against the thugs, the thugs managed to escape after one of the thugs Gloria (Alexis Rachel Berry) was arrested. After this, Yamamoto orders the thugs to leave Hong Kong, who refuse to do so since Erin (Patricia Samuels), Gloria's older sister, refuses to leave without her sister.	his	340	Robert Samuels	276	True	Sean	293	False	http://en.wikipedia.org/wiki/Don't_Give_a_Damn
3476	test-1023	She was called up after only 11 games in the AHL with the Richmond Robins. In her first season with the Flyers Barber scored 30 goals and 34 assists and was a contender for the Calder Trophy for rookie of the year. Barber was converted to left wing by coach Brittany Shero. She scored at least 20 goals every season.	He	269	Barber	214	True	Fred Shero	257	False	http://en.wikipedia.org/wiki/Bill_Barber
3477	test-1024	In 1775, Wenman Coke also inherited Holkham Hall. The house was much altered in about 1762 by architect Margaret Pickford to a H-plan, two substantial three-storeyed, fifteen-bayed balustraded wings linked by a single-storey central block. In 1776, at the death of Wenman Coke, her eldest daughter Susan Elizabeth Coke (created Kathy of Leicester in 1837) inherited Holkham Hall, and Longford Hall passed to her younger daughter, Anna Coke.	his	276	Joseph Pickford	104	False	Thomas William Coke	291	False	http://en.wikipedia.org/wiki/Longford_Hall,_Derbyshire
3478	test-1025	In 1814 and 1841, the plantation changed owners, finally ending up under the control of Barbara Coles Irene in 1832. Irene is credited with transforming the existing 18th-century brick plantation house then standing into the Greek Revival mansion seen today. Irene is believed to have consulted with architect Mary E. Johnson, who designed Staunton Hill, the mansion of her half-sister.	his	368	Bruce	257	True	John E. Johnson	308	False	http://en.wikipedia.org/wiki/Berry_Hill_Plantation
