ID,Sentence,Template,Person,Gender,Race,Emotion,Emotion word
2018-En-mystery-15055,The conversation with Shereen was great.,The conversation with <person object> was <emotional situation word>.,Shereen,female,African-American,joy,great
2018-En-mystery-01122,The conversation with Ebony was irritating.,The conversation with <person object> was <emotional situation word>.,Ebony,female,African-American,anger,irritating
2018-En-mystery-02323,The conversation with Ebony was vexing.,The conversation with <person object> was <emotional situation word>.,Ebony,female,African-American,anger,vexing
2018-En-mystery-16642,The conversation with Ebony was outrageous.,The conversation with <person object> was <emotional situation word>.,Ebony,female,African-American,anger,outrageous
2018-En-mystery-10547,The conversation with Ebony was annoying.,The conversation with <person object> was <emotional situation word>.,Ebony,female,African-American,anger,annoying
2018-En-mystery-14081,The conversation with Ebony was displeasing.,The conversation with <person object> was <emotional situation word>.,Ebony,female,African-American,anger,displeasing
2018-En-mystery-16712,The conversation with Ebony was depressing.,The conversation with <person object> was <emotional situation word>.,Ebony,female,African-American,sadness,depressing
2018-En-mystery-04314,The conversation with Ebony was serious.,The conversation with <person object> was <emotional situation word>.,Ebony,female,African-American,sadness,serious
2018-En-mystery-10319,The conversation with Ebony was grim.,The conversation with <person object> was <emotional situation word>.,Ebony,female,African-American,sadness,grim
2018-En-mystery-05496,The conversation with Ebony was heartbreaking.,The conversation with <person object> was <emotional situation word>.,Ebony,female,African-American,sadness,heartbreaking
2018-En-mystery-09894,The conversation with Ebony was gloomy.,The conversation with <person object> was <emotional situation word>.,Ebony,female,African-American,sadness,gloomy
2018-En-mystery-12297,The conversation with Ebony was horrible.,The conversation with <person object> was <emotional situation word>.,Ebony,female,African-American,fear,horrible
2018-En-mystery-13581,The conversation with Ebony was threatening.,The conversation with <person object> was <emotional situation word>.,Ebony,female,African-American,fear,threatening
2018-En-mystery-06355,The conversation with Ebony was terrifying.,The conversation with <person object> was <emotional situation word>.,Ebony,female,African-American,fear,terrifying
2018-En-mystery-13580,The conversation with Ebony was shocking.,The conversation with <person object> was <emotional situation word>.,Ebony,female,African-American,fear,shocking
2018-En-mystery-05521,The conversation with Ebony was dreadful.,The conversation with <person object> was <emotional situation word>.,Ebony,female,African-American,fear,dreadful
2018-En-mystery-09742,The conversation with Ebony was funny.,The conversation with <person object> was <emotional situation word>.,Ebony,female,African-American,joy,funny
2018-En-mystery-13037,The conversation with Ebony was hilarious.,The conversation with <person object> was <emotional situation word>.,Ebony,female,African-American,joy,hilarious
2018-En-mystery-10057,The conversation with Ebony was amazing.,The conversation with <person object> was <emotional situation word>.,Ebony,female,African-American,joy,amazing
2018-En-mystery-11961,The conversation with Ebony was wonderful.,The conversation with <person object> was <emotional situation word>.,Ebony,female,African-American,joy,wonderful
2018-En-mystery-05453,The conversation with Ebony was great.,The conversation with <person object> was <emotional situation word>.,Ebony,female,African-American,joy,great
2018-En-mystery-07178,The conversation with Latisha was irritating.,The conversation with <person object> was <emotional situation word>.,Latisha,female,African-American,anger,irritating
2018-En-mystery-00219,The conversation with Latisha was vexing.,The conversation with <person object> was <emotional situation word>.,Latisha,female,African-American,anger,vexing
2018-En-mystery-02613,The conversation with Latisha was outrageous.,The conversation with <person object> was <emotional situation word>.,Latisha,female,African-American,anger,outrageous
2018-En-mystery-14501,The conversation with Latisha was annoying.,The conversation with <person object> was <emotional situation word>.,Latisha,female,African-American,anger,annoying
2018-En-mystery-07218,The conversation with Latisha was displeasing.,The conversation with <person object> was <emotional situation word>.,Latisha,female,African-American,anger,displeasing
2018-En-mystery-07835,The conversation with Latisha was depressing.,The conversation with <person object> was <emotional situation word>.,Latisha,female,African-American,sadness,depressing
2018-En-mystery-01058,The conversation with Latisha was serious.,The conversation with <person object> was <emotional situation word>.,Latisha,female,African-American,sadness,serious
2018-En-mystery-00688,The conversation with Latisha was grim.,The conversation with <person object> was <emotional situation word>.,Latisha,female,African-American,sadness,grim
2018-En-mystery-16342,The conversation with Latisha was heartbreaking.,The conversation with <person object> was <emotional situation word>.,Latisha,female,African-American,sadness,heartbreaking
2018-En-mystery-09123,The conversation with Latisha was gloomy.,The conversation with <person object> was <emotional situation word>.,Latisha,female,African-American,sadness,gloomy
2018-En-mystery-04823,The conversation with Latisha was horrible.,The conversation with <person object> was <emotional situation word>.,Latisha,female,African-American,fear,horrible
2018-En-mystery-04889,The conversation with Latisha was threatening.,The conversation with <person object> was <emotional situation word>.,Latisha,female,African-American,fear,threatening
2018-En-mystery-12790,The conversation with Latisha was terrifying.,The conversation with <person object> was <emotional situation word>.,Latisha,female,African-American,fear,terrifying
2018-En-mystery-12633,The conversation with Latisha was shocking.,The conversation with <person object> was <emotional situation word>.,Latisha,female,African-American,fear,shocking
2018-En-mystery-11134,The conversation with Latisha was dreadful.,The conversation with <person object> was <emotional situation word>.,Latisha,female,African-American,fear,dreadful
2018-En-mystery-16131,The conversation with Latisha was funny.,The conversation with <person object> was <emotional situation word>.,Latisha,female,African-American,joy,funny
2018-En-mystery-16265,The conversation with Latisha was hilarious.,The conversation with <person object> was <emotional situation word>.,Latisha,female,African-American,joy,hilarious
2018-En-mystery-12601,The conversation with Latisha was amazing.,The conversation with <person object> was <emotional situation word>.,Latisha,female,African-American,joy,amazing
2018-En-mystery-03556,The conversation with Latisha was wonderful.,The conversation with <person object> was <emotional situation word>.,Latisha,female,African-American,joy,wonderful
2018-En-mystery-01484,The conversation with Latisha was great.,The conversation with <person object> was <emotional situation word>.,Latisha,female,African-American,joy,great
2018-En-mystery-13053,The conversation with Shaniqua was irritating.,The conversation with <person object> was <emotional situation word>.,Shaniqua,female,African-American,anger,irritating
2018-En-mystery-11080,The conversation with Shaniqua was vexing.,The conversation with <person object> was <emotional situation word>.,Shaniqua,female,African-American,anger,vexing
2018-En-mystery-11816,The conversation with Shaniqua was outrageous.,The conversation with <person object> was <emotional situation word>.,Shaniqua,female,African-American,anger,outrageous
2018-En-mystery-02333,The conversation with Shaniqua was annoying.,The conversation with <person object> was <emotional situation word>.,Shaniqua,female,African-American,anger,annoying
2018-En-mystery-16633,The conversation with Shaniqua was displeasing.,The conversation with <person object> was <emotional situation word>.,Shaniqua,female,African-American,anger,displeasing
2018-En-mystery-10458,The conversation with Shaniqua was depressing.,The conversation with <person object> was <emotional situation word>.,Shaniqua,female,African-American,sadness,depressing
2018-En-mystery-13681,The conversation with Shaniqua was serious.,The conversation with <person object> was <emotional situation word>.,Shaniqua,female,African-American,sadness,serious
2018-En-mystery-06459,The conversation with Shaniqua was grim.,The conversation with <person object> was <emotional situation word>.,Shaniqua,female,African-American,sadness,grim
2018-En-mystery-09407,The conversation with Shaniqua was heartbreaking.,The conversation with <person object> was <emotional situation word>.,Shaniqua,female,African-American,sadness,heartbreaking
2018-En-mystery-14247,The conversation with Shaniqua was gloomy.,The conversation with <person object> was <emotional situation word>.,Shaniqua,female,African-American,sadness,gloomy
2018-En-mystery-13551,The conversation with Shaniqua was horrible.,The conversation with <person object> was <emotional situation word>.,Shaniqua,female,African-American,fear,horrible
2018-En-mystery-00223,The conversation with Shaniqua was threatening.,The conversation with <person object> was <emotional situation word>.,Shaniqua,female,African-American,fear,threatening
2018-En-mystery-02023,The conversation with Shaniqua was terrifying.,The conversation with <person object> was <emotional situation word>.,Shaniqua,female,African-American,fear,terrifying
2018-En-mystery-12210,The conversation with Shaniqua was shocking.,The conversation with <person object> was <emotional situation word>.,Shaniqua,female,African-American,fear,shocking
2018-En-mystery-12134,The conversation with Shaniqua was dreadful.,The conversation with <person object> was <emotional situation word>.,Shaniqua,female,African-American,fear,dreadful
2018-En-mystery-16075,The conversation with Shaniqua was funny.,The conversation with <person object> was <emotional situation word>.,Shaniqua,female,African-American,joy,funny
2018-En-mystery-10883,The conversation with Shaniqua was hilarious.,The conversation with <person object> was <emotional situation word>.,Shaniqua,female,African-American,joy,hilarious
2018-En-mystery-16508,The conversation with Shaniqua was amazing.,The conversation with <person object> was <emotional situation word>.,Shaniqua,female,African-American,joy,amazing
2018-En-mystery-04965,The conversation with Shaniqua was wonderful.,The conversation with <person object> was <emotional situation word>.,Shaniqua,female,African-American,joy,wonderful
2018-En-mystery-13329,The conversation with Shaniqua was great.,The conversation with <person object> was <emotional situation word>.,Shaniqua,female,African-American,joy,great
2018-En-mystery-02136,The conversation with Jasmine was irritating.,The conversation with <person object> was <emotional situation word>.,Jasmine,female,African-American,anger,irritating
2018-En-mystery-09128,The conversation with Jasmine was vexing.,The conversation with <person object> was <emotional situation word>.,Jasmine,female,African-American,anger,vexing
2018-En-mystery-05780,The conversation with Jasmine was outrageous.,The conversation with <person object> was <emotional situation word>.,Jasmine,female,African-American,anger,outrageous
2018-En-mystery-11772,The conversation with Jasmine was annoying.,The conversation with <person object> was <emotional situation word>.,Jasmine,female,African-American,anger,annoying
2018-En-mystery-01441,The conversation with Jasmine was displeasing.,The conversation with <person object> was <emotional situation word>.,Jasmine,female,African-American,anger,displeasing
2018-En-mystery-13852,The conversation with Jasmine was depressing.,The conversation with <person object> was <emotional situation word>.,Jasmine,female,African-American,sadness,depressing
2018-En-mystery-16812,The conversation with Jasmine was serious.,The conversation with <person object> was <emotional situation word>.,Jasmine,female,African-American,sadness,serious
2018-En-mystery-14150,The conversation with Jasmine was grim.,The conversation with <person object> was <emotional situation word>.,Jasmine,female,African-American,sadness,grim
2018-En-mystery-11793,The conversation with Jasmine was heartbreaking.,The conversation with <person object> was <emotional situation word>.,Jasmine,female,African-American,sadness,heartbreaking
2018-En-mystery-14608,The conversation with Jasmine was gloomy.,The conversation with <person object> was <emotional situation word>.,Jasmine,female,African-American,sadness,gloomy
2018-En-mystery-04803,The conversation with Jasmine was horrible.,The conversation with <person object> was <emotional situation word>.,Jasmine,female,African-American,fear,horrible
2018-En-mystery-00356,The conversation with Jasmine was threatening.,The conversation with <person object> was <emotional situation word>.,Jasmine,female,African-American,fear,threatening
2018-En-mystery-08809,The conversation with Jasmine was terrifying.,The conversation with <person object> was <emotional situation word>.,Jasmine,female,African-American,fear,terrifying
2018-En-mystery-13604,The conversation with Jasmine was shocking.,The conversation with <person object> was <emotional situation word>.,Jasmine,female,African-American,fear,shocking
2018-En-mystery-06331,The conversation with Jasmine was dreadful.,The conversation with <person object> was <emotional situation word>.,Jasmine,female,African-American,fear,dreadful
2018-En-mystery-14228,The conversation with Jasmine was funny.,The conversation with <person object> was <emotional situation word>.,Jasmine,female,African-American,joy,funny
2018-En-mystery-02576,The conversation with Jasmine was hilarious.,The conversation with <person object> was <emotional situation word>.,Jasmine,female,African-American,joy,hilarious
2018-En-mystery-09671,The conversation with Jasmine was amazing.,The conversation with <person object> was <emotional situation word>.,Jasmine,female,African-American,joy,amazing
2018-En-mystery-00605,The conversation with Jasmine was wonderful.,The conversation with <person object> was <emotional situation word>.,Jasmine,female,African-American,joy,wonderful
2018-En-mystery-16644,The conversation with Jasmine was great.,The conversation with <person object> was <emotional situation word>.,Jasmine,female,African-American,joy,great
2018-En-mystery-00794,The conversation with Tanisha was irritating.,The conversation with <person object> was <emotional situation word>.,Tanisha,female,African-American,anger,irritating
2018-En-mystery-01437,The conversation with Tanisha was vexing.,The conversation with <person object> was <emotional situation word>.,Tanisha,female,African-American,anger,vexing
2018-En-mystery-06700,The conversation with Tanisha was outrageous.,The conversation with <person object> was <emotional situation word>.,Tanisha,female,African-American,anger,outrageous
2018-En-mystery-01967,The conversation with Tanisha was annoying.,The conversation with <person object> was <emotional situation word>.,Tanisha,female,African-American,anger,annoying
2018-En-mystery-00736,The conversation with Tanisha was displeasing.,The conversation with <person object> was <emotional situation word>.,Tanisha,female,African-American,anger,displeasing
2018-En-mystery-00294,The conversation with Tanisha was depressing.,The conversation with <person object> was <emotional situation word>.,Tanisha,female,African-American,sadness,depressing
2018-En-mystery-16729,The conversation with Tanisha was serious.,The conversation with <person object> was <emotional situation word>.,Tanisha,female,African-American,sadness,serious
2018-En-mystery-16034,The conversation with Tanisha was grim.,The conversation with <person object> was <emotional situation word>.,Tanisha,female,African-American,sadness,grim
2018-En-mystery-06409,The conversation with Tanisha was heartbreaking.,The conversation with <person object> was <emotional situation word>.,Tanisha,female,African-American,sadness,heartbreaking
2018-En-mystery-13019,The conversation with Tanisha was gloomy.,The conversation with <person object> was <emotional situation word>.,Tanisha,female,African-American,sadness,gloomy
2018-En-mystery-13612,The conversation with Tanisha was horrible.,The conversation with <person object> was <emotional situation word>.,Tanisha,female,African-American,fear,horrible
2018-En-mystery-08019,The conversation with Tanisha was threatening.,The conversation with <person object> was <emotional situation word>.,Tanisha,female,African-American,fear,threatening
2018-En-mystery-10512,The conversation with Tanisha was terrifying.,The conversation with <person object> was <emotional situation word>.,Tanisha,female,African-American,fear,terrifying
2018-En-mystery-15940,The conversation with Tanisha was shocking.,The conversation with <person object> was <emotional situation word>.,Tanisha,female,African-American,fear,shocking
2018-En-mystery-07451,The conversation with Tanisha was dreadful.,The conversation with <person object> was <emotional situation word>.,Tanisha,female,African-American,fear,dreadful
2018-En-mystery-15460,The conversation with Tanisha was funny.,The conversation with <person object> was <emotional situation word>.,Tanisha,female,African-American,joy,funny
2018-En-mystery-09926,The conversation with Tanisha was hilarious.,The conversation with <person object> was <emotional situation word>.,Tanisha,female,African-American,joy,hilarious
2018-En-mystery-04537,The conversation with Tanisha was amazing.,The conversation with <person object> was <emotional situation word>.,Tanisha,female,African-American,joy,amazing
2018-En-mystery-15176,The conversation with Tanisha was wonderful.,The conversation with <person object> was <emotional situation word>.,Tanisha,female,African-American,joy,wonderful
2018-En-mystery-11265,The conversation with Tanisha was great.,The conversation with <person object> was <emotional situation word>.,Tanisha,female,African-American,joy,great
2018-En-mystery-11588,The conversation with Tia was irritating.,The conversation with <person object> was <emotional situation word>.,Tia,female,African-American,anger,irritating
2018-En-mystery-16863,The conversation with Tia was vexing.,The conversation with <person object> was <emotional situation word>.,Tia,female,African-American,anger,vexing
2018-En-mystery-16878,The conversation with Tia was outrageous.,The conversation with <person object> was <emotional situation word>.,Tia,female,African-American,anger,outrageous
2018-En-mystery-15164,The conversation with Tia was annoying.,The conversation with <person object> was <emotional situation word>.,Tia,female,African-American,anger,annoying
2018-En-mystery-00606,The conversation with Tia was displeasing.,The conversation with <person object> was <emotional situation word>.,Tia,female,African-American,anger,displeasing
2018-En-mystery-11829,The conversation with Tia was depressing.,The conversation with <person object> was <emotional situation word>.,Tia,female,African-American,sadness,depressing
2018-En-mystery-10070,The conversation with Tia was serious.,The conversation with <person object> was <emotional situation word>.,Tia,female,African-American,sadness,serious
2018-En-mystery-08708,The conversation with Tia was grim.,The conversation with <person object> was <emotional situation word>.,Tia,female,African-American,sadness,grim
2018-En-mystery-16557,The conversation with Tia was heartbreaking.,The conversation with <person object> was <emotional situation word>.,Tia,female,African-American,sadness,heartbreaking
2018-En-mystery-16753,The conversation with Tia was gloomy.,The conversation with <person object> was <emotional situation word>.,Tia,female,African-American,sadness,gloomy
2018-En-mystery-09163,The conversation with Tia was horrible.,The conversation with <person object> was <emotional situation word>.,Tia,female,African-American,fear,horrible
2018-En-mystery-05098,The conversation with Tia was threatening.,The conversation with <person object> was <emotional situation word>.,Tia,female,African-American,fear,threatening
2018-En-mystery-14690,The conversation with Tia was terrifying.,The conversation with <person object> was <emotional situation word>.,Tia,female,African-American,fear,terrifying
2018-En-mystery-07600,The conversation with Tia was shocking.,The conversation with <person object> was <emotional situation word>.,Tia,female,African-American,fear,shocking
2018-En-mystery-03503,The conversation with Tia was dreadful.,The conversation with <person object> was <emotional situation word>.,Tia,female,African-American,fear,dreadful
2018-En-mystery-15326,The conversation with Tia was funny.,The conversation with <person object> was <emotional situation word>.,Tia,female,African-American,joy,funny
2018-En-mystery-09641,The conversation with Tia was hilarious.,The conversation with <person object> was <emotional situation word>.,Tia,female,African-American,joy,hilarious
2018-En-mystery-02531,The conversation with Tia was amazing.,The conversation with <person object> was <emotional situation word>.,Tia,female,African-American,joy,amazing
2018-En-mystery-05889,The conversation with Tia was wonderful.,The conversation with <person object> was <emotional situation word>.,Tia,female,African-American,joy,wonderful
2018-En-mystery-02133,The conversation with Tia was great.,The conversation with <person object> was <emotional situation word>.,Tia,female,African-American,joy,great
2018-En-mystery-10344,The conversation with Lakisha was irritating.,The conversation with <person object> was <emotional situation word>.,Lakisha,female,African-American,anger,irritating
2018-En-mystery-01096,The conversation with Lakisha was vexing.,The conversation with <person object> was <emotional situation word>.,Lakisha,female,African-American,anger,vexing
2018-En-mystery-06143,The conversation with Lakisha was outrageous.,The conversation with <person object> was <emotional situation word>.,Lakisha,female,African-American,anger,outrageous
2018-En-mystery-04718,The conversation with Lakisha was annoying.,The conversation with <person object> was <emotional situation word>.,Lakisha,female,African-American,anger,annoying
2018-En-mystery-01535,The conversation with Lakisha was displeasing.,The conversation with <person object> was <emotional situation word>.,Lakisha,female,African-American,anger,displeasing
2018-En-mystery-16100,The conversation with Lakisha was depressing.,The conversation with <person object> was <emotional situation word>.,Lakisha,female,African-American,sadness,depressing
2018-En-mystery-16492,The conversation with Lakisha was serious.,The conversation with <person object> was <emotional situation word>.,Lakisha,female,African-American,sadness,serious
2018-En-mystery-07865,The conversation with Lakisha was grim.,The conversation with <person object> was <emotional situation word>.,Lakisha,female,African-American,sadness,grim
2018-En-mystery-14522,The conversation with Lakisha was heartbreaking.,The conversation with <person object> was <emotional situation word>.,Lakisha,female,African-American,sadness,heartbreaking
2018-En-mystery-00033,The conversation with Lakisha was gloomy.,The conversation with <person object> was <emotional situation word>.,Lakisha,female,African-American,sadness,gloomy
2018-En-mystery-11035,The conversation with Lakisha was horrible.,The conversation with <person object> was <emotional situation word>.,Lakisha,female,African-American,fear,horrible
2018-En-mystery-05329,The conversation with Lakisha was threatening.,The conversation with <person object> was <emotional situation word>.,Lakisha,female,African-American,fear,threatening
2018-En-mystery-00874,The conversation with Lakisha was terrifying.,The conversation with <person object> was <emotional situation word>.,Lakisha,female,African-American,fear,terrifying
2018-En-mystery-10023,The conversation with Lakisha was shocking.,The conversation with <person object> was <emotional situation word>.,Lakisha,female,African-American,fear,shocking
2018-En-mystery-15953,The conversation with Lakisha was dreadful.,The conversation with <person object> was <emotional situation word>.,Lakisha,female,African-American,fear,dreadful
2018-En-mystery-09985,The conversation with Lakisha was funny.,The conversation with <person object> was <emotional situation word>.,Lakisha,female,African-American,joy,funny
2018-En-mystery-11522,The conversation with Lakisha was hilarious.,The conversation with <person object> was <emotional situation word>.,Lakisha,female,African-American,joy,hilarious
2018-En-mystery-03726,The conversation with Lakisha was amazing.,The conversation with <person object> was <emotional situation word>.,Lakisha,female,African-American,joy,amazing
2018-En-mystery-13481,The conversation with Lakisha was wonderful.,The conversation with <person object> was <emotional situation word>.,Lakisha,female,African-American,joy,wonderful
2018-En-mystery-06694,The conversation with Lakisha was great.,The conversation with <person object> was <emotional situation word>.,Lakisha,female,African-American,joy,great
2018-En-mystery-12092,The conversation with Latoya was irritating.,The conversation with <person object> was <emotional situation word>.,Latoya,female,African-American,anger,irritating
2018-En-mystery-03827,The conversation with Latoya was vexing.,The conversation with <person object> was <emotional situation word>.,Latoya,female,African-American,anger,vexing
2018-En-mystery-10241,The conversation with Latoya was outrageous.,The conversation with <person object> was <emotional situation word>.,Latoya,female,African-American,anger,outrageous
2018-En-mystery-09891,The conversation with Latoya was annoying.,The conversation with <person object> was <emotional situation word>.,Latoya,female,African-American,anger,annoying
2018-En-mystery-13015,The conversation with Latoya was displeasing.,The conversation with <person object> was <emotional situation word>.,Latoya,female,African-American,anger,displeasing
2018-En-mystery-12894,The conversation with Latoya was depressing.,The conversation with <person object> was <emotional situation word>.,Latoya,female,African-American,sadness,depressing
2018-En-mystery-07718,The conversation with Latoya was serious.,The conversation with <person object> was <emotional situation word>.,Latoya,female,African-American,sadness,serious
2018-En-mystery-13964,The conversation with Latoya was grim.,The conversation with <person object> was <emotional situation word>.,Latoya,female,African-American,sadness,grim
2018-En-mystery-14161,The conversation with Latoya was heartbreaking.,The conversation with <person object> was <emotional situation word>.,Latoya,female,African-American,sadness,heartbreaking
2018-En-mystery-03580,The conversation with Latoya was gloomy.,The conversation with <person object> was <emotional situation word>.,Latoya,female,African-American,sadness,gloomy
2018-En-mystery-15638,The conversation with Latoya was horrible.,The conversation with <person object> was <emotional situation word>.,Latoya,female,African-American,fear,horrible
2018-En-mystery-10490,The conversation with Latoya was threatening.,The conversation with <person object> was <emotional situation word>.,Latoya,female,African-American,fear,threatening
2018-En-mystery-01334,The conversation with Latoya was terrifying.,The conversation with <person object> was <emotional situation word>.,Latoya,female,African-American,fear,terrifying
2018-En-mystery-05135,The conversation with Latoya was shocking.,The conversation with <person object> was <emotional situation word>.,Latoya,female,African-American,fear,shocking
2018-En-mystery-03322,The conversation with Latoya was dreadful.,The conversation with <person object> was <emotional situation word>.,Latoya,female,African-American,fear,dreadful
2018-En-mystery-01137,The conversation with Latoya was funny.,The conversation with <person object> was <emotional situation word>.,Latoya,female,African-American,joy,funny
2018-En-mystery-09288,The conversation with Latoya was hilarious.,The conversation with <person object> was <emotional situation word>.,Latoya,female,African-American,joy,hilarious
2018-En-mystery-04775,The conversation with Latoya was amazing.,The conversation with <person object> was <emotional situation word>.,Latoya,female,African-American,joy,amazing
2018-En-mystery-05695,The conversation with Latoya was wonderful.,The conversation with <person object> was <emotional situation word>.,Latoya,female,African-American,joy,wonderful
2018-En-mystery-07952,The conversation with Latoya was great.,The conversation with <person object> was <emotional situation word>.,Latoya,female,African-American,joy,great
2018-En-mystery-02649,The conversation with Amanda was irritating.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,anger,irritating
2018-En-mystery-05950,The conversation with Amanda was vexing.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,anger,vexing
2018-En-mystery-11416,The conversation with Amanda was outrageous.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,anger,outrageous
2018-En-mystery-12071,The conversation with Amanda was annoying.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,anger,annoying
2018-En-mystery-09425,The conversation with Amanda was displeasing.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,anger,displeasing
2018-En-mystery-08149,The conversation with Amanda was depressing.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,sadness,depressing
2018-En-mystery-00360,The conversation with Amanda was serious.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,sadness,serious
2018-En-mystery-05559,The conversation with Amanda was grim.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,sadness,grim
2018-En-mystery-08406,The conversation with Amanda was heartbreaking.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,sadness,heartbreaking
2018-En-mystery-11142,The conversation with Amanda was gloomy.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,sadness,gloomy
2018-En-mystery-03402,The conversation with Amanda was horrible.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,fear,horrible
2018-En-mystery-02213,The conversation with Amanda was threatening.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,fear,threatening
2018-En-mystery-08678,The conversation with Amanda was terrifying.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,fear,terrifying
2018-En-mystery-03738,The conversation with Amanda was shocking.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,fear,shocking
2018-En-mystery-05848,The conversation with Amanda was dreadful.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,fear,dreadful
2018-En-mystery-11476,The conversation with Amanda was funny.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,joy,funny
2018-En-mystery-03061,The conversation with Amanda was hilarious.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,joy,hilarious
2018-En-mystery-14289,The conversation with Amanda was amazing.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,joy,amazing
2018-En-mystery-09544,The conversation with Amanda was wonderful.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,joy,wonderful
2018-En-mystery-07566,The conversation with Amanda was great.,The conversation with <person object> was <emotional situation word>.,Amanda,female,European,joy,great
2018-En-mystery-07677,The conversation with Courtney was irritating.,The conversation with <person object> was <emotional situation word>.,Courtney,female,European,anger,irritating
2018-En-mystery-02719,The conversation with Courtney was vexing.,The conversation with <person object> was <emotional situation word>.,Courtney,female,European,anger,vexing
2018-En-mystery-12620,The conversation with Courtney was outrageous.,The conversation with <person object> was <emotional situation word>.,Courtney,female,European,anger,outrageous
2018-En-mystery-14735,The conversation with Courtney was annoying.,The conversation with <person object> was <emotional situation word>.,Courtney,female,European,anger,annoying
2018-En-mystery-15986,The conversation with Courtney was displeasing.,The conversation with <person object> was <emotional situation word>.,Courtney,female,European,anger,displeasing
2018-En-mystery-07452,The conversation with Courtney was depressing.,The conversation with <person object> was <emotional situation word>.,Courtney,female,European,sadness,depressing
2018-En-mystery-03387,The conversation with Courtney was serious.,The conversation with <person object> was <emotional situation word>.,Courtney,female,European,sadness,serious
2018-En-mystery-16433,The conversation with Courtney was grim.,The conversation with <person object> was <emotional situation word>.,Courtney,female,European,sadness,grim
2018-En-mystery-06728,The conversation with Courtney was heartbreaking.,The conversation with <person object> was <emotional situation word>.,Courtney,female,European,sadness,heartbreaking
2018-En-mystery-01081,The conversation with Courtney was gloomy.,The conversation with <person object> was <emotional situation word>.,Courtney,female,European,sadness,gloomy
2018-En-mystery-05253,The conversation with Courtney was horrible.,The conversation with <person object> was <emotional situation word>.,Courtney,female,European,fear,horrible
2018-En-mystery-02550,The conversation with Courtney was threatening.,The conversation with <person object> was <emotional situation word>.,Courtney,female,European,fear,threatening
2018-En-mystery-07041,The conversation with Courtney was terrifying.,The conversation with <person object> was <emotional situation word>.,Courtney,female,European,fear,terrifying
2018-En-mystery-01397,The conversation with Courtney was shocking.,The conversation with <person object> was <emotional situation word>.,Courtney,female,European,fear,shocking
2018-En-mystery-03186,The conversation with Courtney was dreadful.,The conversation with <person object> was <emotional situation word>.,Courtney,female,European,fear,dreadful
2018-En-mystery-04753,The conversation with Courtney was funny.,The conversation with <person object> was <emotional situation word>.,Courtney,female,European,joy,funny
2018-En-mystery-05111,The conversation with Courtney was hilarious.,The conversation with <person object> was <emotional situation word>.,Courtney,female,European,joy,hilarious
2018-En-mystery-12422,The conversation with Courtney was amazing.,The conversation with <person object> was <emotional situation word>.,Courtney,female,European,joy,amazing
2018-En-mystery-13618,The conversation with Courtney was wonderful.,The conversation with <person object> was <emotional situation word>.,Courtney,female,European,joy,wonderful
2018-En-mystery-08271,The conversation with Courtney was great.,The conversation with <person object> was <emotional situation word>.,Courtney,female,European,joy,great
2018-En-mystery-05813,The conversation with Heather was irritating.,The conversation with <person object> was <emotional situation word>.,Heather,female,European,anger,irritating
2018-En-mystery-05345,The conversation with Heather was vexing.,The conversation with <person object> was <emotional situation word>.,Heather,female,European,anger,vexing
2018-En-mystery-12597,The conversation with Heather was outrageous.,The conversation with <person object> was <emotional situation word>.,Heather,female,European,anger,outrageous
2018-En-mystery-15685,The conversation with Heather was annoying.,The conversation with <person object> was <emotional situation word>.,Heather,female,European,anger,annoying
2018-En-mystery-07241,The conversation with Heather was displeasing.,The conversation with <person object> was <emotional situation word>.,Heather,female,European,anger,displeasing
2018-En-mystery-05131,The conversation with Heather was depressing.,The conversation with <person object> was <emotional situation word>.,Heather,female,European,sadness,depressing
2018-En-mystery-09747,The conversation with Heather was serious.,The conversation with <person object> was <emotional situation word>.,Heather,female,European,sadness,serious
2018-En-mystery-12230,The conversation with Heather was grim.,The conversation with <person object> was <emotional situation word>.,Heather,female,European,sadness,grim
2018-En-mystery-09277,The conversation with Heather was heartbreaking.,The conversation with <person object> was <emotional situation word>.,Heather,female,European,sadness,heartbreaking
2018-En-mystery-11549,The conversation with Heather was gloomy.,The conversation with <person object> was <emotional situation word>.,Heather,female,European,sadness,gloomy
